url,titulo,preco,vendas,teste,marca
https://produto.mercadolivre.com.br/MLB-1385983693-parafusadeira-furadeira-bateria-litio-8v-bivolt-black-decker-_JM#position=28&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Parafusadeira Furadeira Bateria Litio 8v Bivolt Black Decker,351,11,15,B & DECKER
https://produto.mercadolivre.com.br/MLB-1344886593-furadeira-prafusadeira-de-impacto-800w-st-tools-barato-_JM?searchVariation=45332894921#searchVariation=45332894921&position=24&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira  Prafusadeira De Impacto 800w St Tools Barato,229,24,15,Siga Tools
https://produto.mercadolivre.com.br/MLB-1565935109-parafusadeira-furadeira-a-bateria-38-bosch-gsr-120-li-12v-_JM?searchVariation=93461883548#searchVariation=93461883548&position=27&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Parafusadeira Furadeira A Bateria 3/8  Bosch Gsr 120-li 12v ,759,14,15,Bosch
https://produto.mercadolivre.com.br/MLB-1076049926-furadeira-impacto-58-1300w-d21570k-dewalt-220v-_JM?searchVariation=81663330911#searchVariation=81663330911&position=25&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Impacto 5/8 1300w D21570k Dewalt 220v,2.324,81,15,DeWalt
https://produto.mercadolivre.com.br/MLB-1733359953-furadeira-de-impacto-38-pol-550w-profissional-ws3173-wesco-_JM?searchVariation=69817409026#searchVariation=69817409026&position=23&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto 3/8 Pol 550w Profissional Ws3173 Wesco,178,62,15,Wesco
https://produto.mercadolivre.com.br/MLB-1722582281-parafusadeirafuradeira-300w-38-ws3231-wesco-_JM?searchVariation=68715303000#searchVariation=68715303000&position=22&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Parafusadeira/furadeira 300w 3/8 Ws3231 Wesco,249,69,15,Wesco
https://produto.mercadolivre.com.br/MLB-1914397772-furadeira-de-impacto-parafusadeira-dewalt-dcd778l1-c-29-pcs-_JM?searchVariation=173709486376#searchVariation=173709486376&position=20&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto Parafusadeira Dewalt Dcd778l1 C/ 29 Pcs,1.040,9,15,DeWalt
https://produto.mercadolivre.com.br/MLB-1727934766-parafusadeira-furadeira-imp-12-18v-bat-4ah-te-cd-1848-li-i-_JM#position=19&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Parafusadeira Furadeira Imp 1/2 18v Bat 4ah Te-cd 18/48 Li-i,982,7,15,Einhell
https://produto.mercadolivre.com.br/MLB-1933577769-furadeira-e-parafusadeira-de-impacto-38-ws2547-12v-wesco-_JM?searchVariation=89565939590#searchVariation=89565939590&position=21&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira E Parafusadeira De Impacto 3/8  Ws2547 12v Wesco,374,8,15,Wesco
https://produto.mercadolivre.com.br/MLB-1832605126-kit-furadeira-gsb-450-re-127v-jogo-brocas-15-pecas-bosch-_JM?searchVariation=174166805361#searchVariation=174166805361&position=17&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Kit Furadeira Gsb 450 Re 127v + Jogo Brocas 15 Peças Bosch,353,33,15,Bosch
https://produto.mercadolivre.com.br/MLB-1340580051-furadeira-com-impacto-12-fiv-1050-127-v-vonder-_JM?searchVariation=174171840163#searchVariation=174171840163&position=16&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,"Furadeira Com Impacto 1/2 , Fiv 1050, 127 V~, Vonder",596,2,15,Vonder
https://produto.mercadolivre.com.br/MLB-1609327726-furadeira-de-impacto-gsb-450-re-bosch-450w-220v-_JM#position=14&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto Gsb 450 Re Bosch 450w - 220v,281,52,15,Bosch
https://produto.mercadolivre.com.br/MLB-1881170157-furadeira-parafusadeira-de-impacto-britnia-650w-bfu01-220v-_JM?searchVariation=84349934857#searchVariation=84349934857&position=13&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Parafusadeira De Impacto Britânia 650w Bfu01 220v,169,19,15,Britânia
https://produto.mercadolivre.com.br/MLB-1604540733-furadeira-de-impacto-12-560w-tm555-br-reversivel-_JM?searchVariation=84631115477#searchVariation=84631115477&position=18&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto 1/2 560w Tm555-br Reversivel,219,579,15,Black+Decker
https://produto.mercadolivre.com.br/MLB-2097469881-furadeira-de-impacto-12-pol-13mm-710w-dwd502-dewalt-_JM?searchVariation=173949017816#searchVariation=173949017816&position=11&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto 1/2 Pol. (13mm) 710w Dwd502 - Dewalt,449,4,15,DeWalt
https://produto.mercadolivre.com.br/MLB-1610932123-furadeira-com-impacto-12-polegadas-dwt-fid1050-1050w-_JM?searchVariation=173970721896#searchVariation=173970721896&position=15&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Com Impacto 1/2 Polegadas Dwt Fid1050 1050w,633,15,15,DWT
https://produto.mercadolivre.com.br/MLB-1888623044-furadeira-parafusadeira-impacto-20v-2-bat-maleta-dcd776c2-_JM?searchVariation=85157863856#searchVariation=85157863856&position=12&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Parafusadeira Impacto 20v 2 Bat + Maleta Dcd776c2 ,1.249,2,15,DeWalt
https://produto.mercadolivre.com.br/MLB-1836259022-furadeira-de-impacto-eletrica-16mm-58-hp1640-220v-makita-_JM?searchVariation=174207143530#searchVariation=174207143530&position=9&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto Elétrica 16mm 5/8  Hp1640 220v Makita,628,6,15,Makita
https://produto.mercadolivre.com.br/MLB-1784078937-furadeira-reversivel-c-impacto-dwt-500w-38-fid-595-220v-_JM?searchVariation=74685427051#searchVariation=74685427051&position=8&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Reversivel C/ Impacto Dwt 500w 3/8  Fid-595 220v,237,34,15,DWT
https://produto.mercadolivre.com.br/MLB-2197295651-furadeira-parafusadeira-2-baterias-18v-3ah-dhp482-makita-biv-_JM?searchVariation=174277902950#searchVariation=174277902950&position=6&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Parafusadeira 2 Baterias 18v 3ah Dhp482 Makita Biv,1.399,5,15,Makita
https://produto.mercadolivre.com.br/MLB-1721367811-furadeira-industrial-baixa-rotaco-alto-torque-dw245-dewalt-_JM?searchVariation=68626783936#searchVariation=68626783936&position=3&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira Industrial Baixa Rotação Alto Torque Dw245 Dewalt,1.279,1,15,DeWalt
https://produto.mercadolivre.com.br/MLB-1627008240-furadeira-de-impacto-550w-110v-ou-200v-profissional-_JM?searchVariation=61889309846#searchVariation=61889309846&position=7&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto 550w 110v Ou 200v Profissional ,147,35,15,Importway
https://produto.mercadolivre.com.br/MLB-1250395251-combo-parafusadeira-e-furadeira-de-impacto-lct204-makita-_JM?searchVariation=92457197403#searchVariation=92457197403&position=10&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Combo Parafusadeira E Furadeira De Impacto Lct204 Makita,1.114,41,15,Makita
https://produto.mercadolivre.com.br/MLB-1986308368-furadeira-parafusadeira-de-impacto-38-320w-hp-0300-makita-_JM?searchVariation=94933525213#searchVariation=94933525213&position=40&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira De Impacto 3/8 320w  Hp 0300 Makita,399,22,14,Makita
https://produto.mercadolivre.com.br/MLB-1678085623-kit-parafusadeira-eletrica-bateria-3-a-5-horas-multilaser-nf-_JM#position=2&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Kit Parafusadeira Elétrica Bateria 3 A 5 Horas Multilaser Nf,133,193,15,Multilaser
https://produto.mercadolivre.com.br/MLB-1867362083-furadeira-de-impacto-600w-ffi-07-mondial-_JM?searchVariation=83015301913#searchVariation=83015301913&position=4&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Furadeira De Impacto 600w Ffi-07 Mondial,139,44,15,Mondial
https://produto.mercadolivre.com.br/MLB-1238142729-balancim-furadeira-parafusadeira-15-a-3kg-cabo-1mt-worker-_JM?searchVariation=173658313673#searchVariation=173658313673&position=39&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,"Balancim Furadeira Parafusadeira 1,5 A 3kg Cabo 1mt Worker",99,28,14,Worker
https://produto.mercadolivre.com.br/MLB-2185361002-parafusadeirafuradeira-sem-fio-21v-recarregavel-led-oferta-_JM?searchVariation=174229893817#searchVariation=174229893817&position=5&search_layout=stack&type=item&tracking_id=9bc7c9e7-6701-4c02-a68d-8ab23d6ab0be,Parafusadeira/furadeira Sem Fio 21v Recarregável Led Oferta!,299,12,15,It-Blue
https://produto.mercadolivre.com.br/MLB-1664167423-furadeira-de-impacto-martelo-rompedor-960w-muito-potente-_JM?searchVariation=64588233158#searchVariation=64588233158&position=37&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto + Martelo Rompedor 960w (muito Potente),524,9,14,Nakasaki
https://produto.mercadolivre.com.br/MLB-1699711078-furadeira-impacto-720w-maleta-28-acessorios-sa2660-sa-tools-_JM?searchVariation=67139394032#searchVariation=67139394032&position=38&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Impacto 720w  Maleta 28 Acessórios Sa2660 Sa Tools,269,1,14,SA Tools
https://produto.mercadolivre.com.br/MLB-2127210242-furadeira-de-impacto-12-560w-2800rpm-c-maleta-blackdecker-_JM?searchVariation=174053623634#searchVariation=174053623634&position=35&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 1/2 560w 2800rpm C/ Maleta Black+decker,240,5,14,Black+Decker
https://produto.mercadolivre.com.br/MLB-1603024588-parafusadeira-e-furadeira-12v-ld12sp-br-black-decker-kit-_JM?searchVariation=60462277228#searchVariation=60462277228&position=36&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira E Furadeira 12v Ld12sp-br Black & Decker + Kit,307,33,14,Black+Decker
https://produto.mercadolivre.com.br/MLB-819035681-parafusadeira-furadeira-fpv300-10mm-220v-vonder-_JM#position=34&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira Furadeira Fpv300 - 10mm - 220v  Vonder,259,232,14,Vonder
https://produto.mercadolivre.com.br/MLB-1550349321-furadeira-parafusadeira-de-impacto-12v-dck199c2-dewalt-_JM?searchVariation=83166196393#searchVariation=83166196393&position=32&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira + Parafusadeira De Impacto 12v Dck199c2 Dewalt,1.528,5,14,DeWalt
https://produto.mercadolivre.com.br/MLB-1460085707-furadeira-de-impacto-mondial-38-650w-nffi-07-vermelha-220-_JM?searchVariation=174309845047#searchVariation=174309845047&position=31&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto Mondial 3/8 650w Nffi-07 Vermelha - 220,171,12,14,Mondial
https://produto.mercadolivre.com.br/MLB-2020947777-furadeira-parafusadeira-eletrica-profissional-110v-_JM#position=30&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira Elétrica Profissional 110v,128,16,14,Nakasaki
https://produto.mercadolivre.com.br/MLB-2194809130-furadeira-de-impacto-12-pol-13mm-710w-127v-dwd502-dewalt-_JM?searchVariation=174268588399#searchVariation=174268588399&position=29&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 1/2 Pol (13mm) 710w 127v Dwd502 -dewalt,395,1,14,DeWalt
https://produto.mercadolivre.com.br/MLB-1826926988-furadeira-de-impacto-570w-eletrica-uso-profissional-hammer-_JM?searchVariation=79130650392#searchVariation=79130650392&position=33&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 570w Eletrica Uso Profissional Hammer,236,4,14,Hammer
https://produto.mercadolivre.com.br/MLB-1712802931-furadeira-sem-impacto-1050w-58-fsd1050-220v-dwt-_JM?searchVariation=74696720535#searchVariation=74696720535&position=27&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Sem Impacto 1050w 5/8  Fsd1050 220v Dwt,672,15,14,DWT
https://produto.mercadolivre.com.br/MLB-1981981523-furadeira-com-impacto-850w-12-fiv852-vonder-220v-_JM?searchVariation=173688812770#searchVariation=173688812770&position=25&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Com Impacto 850w 1/2 Fiv852 Vonder 220v,595,2,14,Vonder
https://produto.mercadolivre.com.br/MLB-1952948870-kit-parafusadeira-e-furadeira-makita-de-impacto-dk1493-12v-_JM?searchVariation=174207511103#searchVariation=174207511103&position=26&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Kit Parafusadeira E Furadeira Makita De Impacto Dk1493 12v,1.080,22,14,Makita
https://produto.mercadolivre.com.br/MLB-2169097348-furadeira-parafusadeira-bateria-12v-sem-fio-maleta-38pol-_JM?searchVariation=174173657953#searchVariation=174173657953&position=24&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira Bateria 12v Sem Fio + Maleta 3/8pol,299,2,14,EOS
https://produto.mercadolivre.com.br/MLB-1688996029-furadeira-de-impacto-850w-110v-profissional-ingco-_JM?searchVariation=66385726129#searchVariation=66385726129&position=22&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 850w 110v Profissional - Ingco,448,1,14,Ingco
https://produto.mercadolivre.com.br/MLB-1804971038-parafusadeira-12v-38-litio-bivolt-5498-titanium-_JM?searchVariation=76943157559#searchVariation=76943157559&position=23&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira 12v 3/8 Litio Bivolt 5498 - Titanium,147,40,14,Titanium
https://produto.mercadolivre.com.br/MLB-1958691495-parafusadeira-furadeira-26v-2-baterias-c-acess-18-pecas-_JM?searchVariation=92123125455#searchVariation=92123125455&position=28&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira Furadeira 26v + 2 Baterias C/ Acess - 18 Peças,334,5,14,Nakasaki
https://produto.mercadolivre.com.br/MLB-1327246432-furadeira-sem-impacto-vonder-fsv1050-58-polegada-1050w-220v-_JM?searchVariation=91750632040#searchVariation=91750632040&position=20&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Sem Impacto Vonder Fsv1050 5/8 Polegada 1050w 220v,694,17,14,Vonder
https://produto.mercadolivre.com.br/MLB-2039740460-furadeira-makita-parafusadeira-impacto-12-760w-hp1640-kit-_JM?searchVariation=173743725997#searchVariation=173743725997&position=19&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Makita Parafusadeira Impacto 1/2 760w Hp1640 + Kit,468,18,14,Makita
https://produto.mercadolivre.com.br/MLB-1756160844-parafusadeira-e-desparafusadeira-bateria-eletrica-bateria-12-_JM?searchVariation=173889215607#searchVariation=173889215607&position=21&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira E Desparafusadeira Bateria Eletrica Bateria 12,239,15,14,U.S.K.
https://produto.mercadolivre.com.br/MLB-820904937-parafusadeira-furadeira-12v-cd121k100-black-decker100-pecas-_JM#position=17&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira Furadeira 12v Cd121k100 Black Decker+100 Peças,459,312,14,Black+Decker
https://produto.mercadolivre.com.br/MLB-1782377932-furadeira-parafusadeira-bateria-12v-imp-hp333dwyx3-makita-_JM?searchVariation=74518951344#searchVariation=74518951344&position=18&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira Bateria 12v Imp Hp333dwyx3 Makita,479,477,14,Makita
https://produto.mercadolivre.com.br/MLB-1645470056-furadeira-parafusadeira-13mm-impacto-28-pcs-com-maleta-800w-_JM?searchVariation=73052227958#searchVariation=73052227958&position=13&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira 13mm Impacto 28 Pcs Com Maleta 800w,224,113,14,Siga Tools
https://produto.mercadolivre.com.br/MLB-1811554273-furadeira-impacto-profissional-12-550w-m0801-makita-220v-_JM?searchVariation=77499888052#searchVariation=77499888052&position=16&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Impacto Profissional 1/2 550w M0801 Makita 220v,394,40,14,Makita
https://produto.mercadolivre.com.br/MLB-1336938550-furadeira-parafusadeira-impacto-20v-brushless-dcd778-dewalt-_JM?searchVariation=90765963548#searchVariation=90765963548&position=15&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira Impacto 20v Brushless Dcd778 Dewalt,1.229,90,14,DeWalt
https://produto.mercadolivre.com.br/MLB-753733432-furadeira-de-impacto-720w-industrial-110v-hp2050-makita-_JM?searchVariation=174177694233#searchVariation=174177694233&position=12&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 720w Industrial 110v Hp2050 Makita,1.418,4,14,Makita
https://produto.mercadolivre.com.br/MLB-2002973847-furadeira-parafusadeira-2-baterias-12v-makita-hp333-bivolt-_JM?searchVariation=173554923332#searchVariation=173554923332&position=14&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira 2 Baterias 12v Makita Hp333 Bivolt,778,11,14,Makita
https://produto.mercadolivre.com.br/MLB-1864457772-furadeira-com-impacto-710w-12-fiv710-vonder-110v-_JM?searchVariation=82711490080#searchVariation=82711490080&position=10&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Com Impacto 710w 1/2   Fiv710  Vonder 110v,415,1,14,Vonder
https://produto.mercadolivre.com.br/MLB-1523148389-parafusadeira-e-furadeira-encaixe-bits-12v-vonder-pfv112qr-_JM?searchVariation=74588095649#searchVariation=74588095649&position=8&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Parafusadeira E Furadeira Encaixe Bits 12v Vonder Pfv112qr,489,6,14,Vonder
https://produto.mercadolivre.com.br/MLB-1675180497-furadeira-de-impacto-13mm-820w-auto-reverso-promoco-limitad-_JM?searchVariation=90065436054#searchVariation=90065436054&position=7&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira De Impacto 13mm 820w Auto Reverso Promoção Limitad,289,188,14,Nakasaki
https://produto.mercadolivre.com.br/MLB-902133761-furadeira-parafusadeira-18v-dhp482z-impacto-makita-sbateria-_JM#position=9&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Parafusadeira 18v Dhp482z Impacto Makita S/bateria,719,182,14,Makita
https://produto.mercadolivre.com.br/MLB-1723640120-furadeira-impacto-hammer-10mm-38-550w-hammer-gyfi1000-_JM?searchVariation=68913181735#searchVariation=68913181735&position=11&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira  Impacto Hammer 10mm 3/8 550w Hammer-gyfi1000,164,11,14,Hammer
https://produto.mercadolivre.com.br/MLB-1744599284-furadeira-impacto-12-710w-dwd502k-dewalt-maleta-_JM?searchVariation=71019333611#searchVariation=71019333611&position=6&search_layout=stack&type=item&tracking_id=071b7084-9e2b-4805-86ee-90aa5cf27f96,Furadeira Impacto 1/2 710w Dwd502k Dewalt Maleta,453,61,14,DeWalt
